combinations,score
"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",33.626425252800004
"['ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",33.6279035765
"['block', 'block', 'doll', 'horse', 'train']",33.6285633382
"['ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse']",33.6295257554
"['ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",33.6302889706
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",33.6308454748
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",33.63187242
"['book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",33.6322583789
"['ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",33.6324238738
"['block', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'train']",33.6324923234
"['ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",33.6325457382
"['ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",33.632639995
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'doll', 'doll']",33.633609534899996
"['ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'horse', 'train']",33.6342516288
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",33.6342797789
"['ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",33.6346085566
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",33.6350375048
"['ball', 'ball', 'ball', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'train']",33.635958078499996
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",33.636378967
"['ball', 'ball', 'ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",33.637401205
"['ball', 'book', 'gloves', 'gloves', 'gloves', 'train', 'train', 'train']",33.6381045844
"['ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train']",33.6387338816
"['ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",33.6391309542
"['ball', 'ball', 'block', 'block', 'doll', 'gloves']",33.6407774448
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'horse']",33.641104775
"['book', 'doll', 'gloves', 'horse', 'horse', 'horse', 'train']",33.641261004200004
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'doll', 'doll', 'gloves']",33.6415031774
"['ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",33.6418388923
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",33.642397680100004
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",33.6427802017
"['ball', 'book', 'book', 'book', 'horse', 'train', 'train']",33.6431663641
"['ball', 'block', 'book', 'gloves', 'gloves', 'horse', 'train']",33.644572756
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves']",33.645079806300004
"['book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",33.646127779699995
"['doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",33.6461887328
"['ball', 'ball', 'block', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",33.6466801912
"['ball', 'block', 'doll', 'doll', 'horse', 'horse']",33.648702211599996
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",33.6498831186
"['book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",33.651190516599996
"['ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",33.6519231703
"['ball', 'ball', 'horse', 'horse', 'train', 'train']",33.6529448677
"['book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",33.6545893139
"['ball', 'block', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",33.6546595948
"['ball', 'block', 'book', 'doll', 'doll', 'gloves', 'gloves', 'horse']",33.654736448
"['book', 'book', 'book', 'book', 'book', 'book', 'train', 'train']",33.6551181931
"['ball', 'ball', 'book', 'book', 'doll', 'doll', 'doll', 'horse', 'horse']",33.655591225100004
"['book', 'book', 'doll', 'train', 'train', 'train']",33.6557442772
"['block', 'block', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",33.6575773564
"['ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",33.6579716826
"['book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",33.6593746852
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves']",33.6594432712
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",33.6610037563
"['doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'train']",33.6621931266
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'doll']",33.6623098453
"['book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",33.6626866582
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",33.662899306599996
"['book', 'doll', 'doll', 'doll', 'gloves', 'horse', 'horse', 'horse']",33.6629438479
"['ball', 'block', 'block', 'book', 'book', 'book', 'gloves']",33.6632490872
"['book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",33.6633514611
"['ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",33.6643037775
"['ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",33.666394980599996
"['ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse']",33.666624138
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'train']",33.6666626425
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block']",33.666666669099996
"['ball', 'ball', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse', 'train']",33.6681845334
"['ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",33.6693659858
"['ball', 'doll', 'doll', 'gloves', 'gloves', 'train', 'train']",33.6720874933
"['ball', 'ball', 'gloves', 'gloves', 'train', 'train', 'train']",33.6723818924
"['ball', 'ball', 'ball', 'ball', 'block', 'block', 'book']",33.6724253527
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'gloves', 'train']",33.672450566
"['book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",33.6724904039
"['ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",33.6726635785
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'horse', 'train']",33.6732809054
"['block', 'block', 'block', 'doll', 'doll']",33.6734290482
"['ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves']",33.675574576
"['ball', 'ball', 'ball', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",33.6758627434
"['block', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",33.6759789265
"['ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",33.6760446719
"['block', 'book', 'book', 'book', 'doll', 'horse', 'horse']",33.676831868200004
"['ball', 'book', 'horse', 'train', 'train', 'train']",33.6777414259
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",33.6779498402
"['ball', 'book', 'book', 'doll', 'gloves', 'gloves', 'train', 'train']",33.6780086008
"['ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",33.678766818
"['ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",33.6794496644
"['ball', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",33.6795573737
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",33.681128028
"['ball', 'block', 'horse', 'horse', 'train']",33.6821939381
"['ball', 'ball', 'ball', 'ball', 'book', 'train', 'train', 'train']",33.6825826051
"['ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'train']",33.6830677078
"['block', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse']",33.683272605999996
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",33.6844545806
"['book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train']",33.6848001966
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'gloves', 'train']",33.6850840862
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",33.6851655316
"['block', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",33.6857306696
"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves']",33.6862131246
"['ball', 'ball', 'book', 'book', 'doll', 'horse', 'horse', 'train']",33.6868416641
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'gloves', 'horse']",33.6871792316
"['ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",33.6872175233
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",33.6881568262
"['block', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",33.6887617323
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",33.6904343957
"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'doll']",33.6905440194
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves']",33.6910362124
"['ball', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",33.6910967263
"['ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'horse', 'horse']",33.6924885737
"['block', 'book', 'doll', 'doll', 'train']",33.6934404419
"['ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",33.6935901028
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'doll', 'horse']",33.6936033671
"['ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",33.6954058387
"['gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",33.6955959646
"['ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves']",33.697090873
"['ball', 'ball', 'ball', 'ball', 'block', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",33.6987417834
"['book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",33.6989974246
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'gloves', 'gloves']",33.7005111434
"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'horse']",33.7011160119
"['ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",33.701552232
"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves']",33.7023113997
"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",33.7037279811
"['ball', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",33.7039405977
"['ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train']",33.7041739329
"['ball', 'ball', 'ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",33.7043253156
"['ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",33.704370589
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'train']",33.705041789
"['doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",33.705966182800005
"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",33.706111242199995
"['ball', 'ball', 'book', 'gloves', 'gloves', 'train', 'train', 'train']",33.706909284299996
"['block', 'gloves', 'gloves', 'gloves', 'horse', 'train', 'train']",33.7070650736
"['ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'horse']",33.7084863691
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",33.7085545981
"['ball', 'book', 'doll', 'horse', 'train', 'train']",33.709564184
"['book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'train']",33.7110781918
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll']",33.7121337494
"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'horse', 'train']",33.7127338959
"['ball', 'ball', 'block', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",33.7139788128
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'doll', 'gloves', 'horse']",33.7159284426
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",33.7161346731
"['ball', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",33.7161993436
"['book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",33.7164959319
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'horse', 'horse']",33.716628777
"['ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",33.7169953546
"['ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",33.7180544724
"['ball', 'ball', 'block', 'block', 'gloves', 'horse']",33.718093975900004
"['ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train', 'train']",33.7184372924
"['ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",33.7192170228
"['book', 'doll', 'train', 'train', 'train']",33.7211932123
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse']",33.7216166519
"['ball', 'book', 'book', 'book', 'book', 'book', 'horse', 'horse', 'train']",33.722398204899996
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",33.7233970095
"['book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",33.7247865794
"['ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'train', 'train']",33.7256270797
"['ball', 'block', 'doll', 'horse', 'horse', 'horse']",33.7259121337
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'gloves']",33.726070777800004
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'horse']",33.7276585429
"['ball', 'ball', 'block', 'block', 'book', 'gloves', 'gloves', 'gloves']",33.7278259826
"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book']",33.7280184323
"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",33.729796191999995
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",33.730715578200005
"['ball', 'ball', 'book', 'book', 'doll', 'doll', 'horse', 'horse', 'horse']",33.731047030700005
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves']",33.7311770117
"['ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",33.731267851300004
"['book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",33.7313517997
"['block', 'block', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",33.7320915419
