horse,ball,bike,train,coal,book,doll,blocks,gloves,score,n_items,max_packs
2,4,0,0,0,2,1,0,7,36.191796444707435,16,28
0,0,0,0,0,3,4,1,0,36.19172332038622,8,250
3,0,0,0,0,4,0,1,2,36.191552992174614,10,100
2,1,0,0,0,6,0,1,2,36.19150559531266,12,100
1,3,0,0,0,8,0,1,0,36.19148441852473,13,150
1,3,0,0,0,4,1,0,11,36.19147683097129,20,18
0,3,0,0,0,3,0,1,10,36.19146088635489,17,20
1,6,0,0,0,6,0,0,6,36.19077605086054,19,33
0,7,0,1,0,4,1,0,1,36.19060127795398,14,157
2,4,0,0,0,5,1,0,3,36.19005272168456,15,66
0,5,0,0,0,1,2,1,2,36.18998207957903,11,100
0,14,0,0,0,2,0,0,3,36.189878045229,19,66
1,5,0,1,0,2,1,0,3,36.18950516711811,13,66
2,5,0,0,0,6,1,0,0,36.189460292545434,14,200
2,4,0,0,0,2,0,1,2,36.18886557264802,11,100
0,2,0,0,0,1,3,1,3,36.18883314908578,10,66
1,0,0,0,0,0,3,0,13,36.18819149372568,17,15
2,0,0,0,0,0,1,0,17,36.18812995140735,20,11
1,0,0,0,0,0,4,0,9,36.187725102560016,14,22
1,3,0,0,0,0,0,0,19,36.187464823925886,23,10
2,2,0,0,0,4,1,0,8,36.187459329439925,17,25
1,5,0,1,0,0,0,1,0,36.18728476392867,8,220
1,2,0,0,0,5,3,0,4,36.18706741334216,15,50
1,1,0,0,0,3,3,0,8,36.18696258943442,16,25
1,10,0,0,0,1,1,0,3,36.186671063806024,16,66
0,6,0,0,0,4,2,0,5,36.18650724334841,17,40
4,0,0,0,0,1,0,0,11,36.186485606573754,16,18
0,5,0,0,0,7,2,0,3,36.185861581655324,17,66
0,0,0,0,0,3,3,1,4,36.18583566136454,11,50
0,8,0,0,0,1,2,0,6,36.18540763423845,17,33
1,9,0,1,0,1,0,0,1,36.18525394683157,13,122
3,1,0,0,0,0,2,0,7,36.18473575425704,13,28
2,3,0,1,0,0,1,0,6,36.18429935223379,13,33
4,2,0,0,0,0,0,0,9,36.183927715043424,15,22
2,4,0,1,0,0,1,0,3,36.1825143170867,11,66
0,6,0,0,0,3,0,1,5,36.18242416153789,15,40
2,4,0,1,0,1,0,0,6,36.18237343240008,14,33
1,3,0,0,0,1,1,1,5,36.18230298311394,12,40
0,1,0,0,0,2,6,0,1,36.18193953657258,10,166
0,4,0,0,0,2,2,0,11,36.181697283788864,19,18
1,2,0,1,0,1,1,1,1,36.181555882359255,8,200
0,2,0,1,0,0,2,1,2,36.18115476200594,8,100
0,6,0,1,0,3,2,0,0,36.18115158836273,12,183
2,3,0,1,0,0,1,0,5,36.18106562311388,12,40
0,11,0,0,0,0,2,0,3,36.179799588476165,16,66
0,2,0,0,0,0,6,0,2,36.17974867491458,10,100
1,0,0,0,0,3,1,1,8,36.17964487608821,14,25
0,5,0,0,0,0,2,0,12,36.179568416891776,19,16
1,2,0,0,0,1,3,0,8,36.17878748176027,15,25
0,7,0,0,0,9,0,0,5,36.17871844294851,21,40
0,3,0,0,0,7,1,1,2,36.17779534023248,14,100
0,4,0,0,0,0,1,2,0,36.177067621729336,7,275
0,2,0,0,0,5,0,2,0,36.176760088103904,9,240
2,2,0,1,0,1,0,1,0,36.176570870432094,7,500
3,2,0,0,0,4,2,0,0,36.17635523048393,11,300
2,3,0,0,0,7,1,0,3,36.175880297543145,16,66
3,2,0,1,0,1,1,0,2,36.175553585355274,10,100
2,9,0,0,0,2,0,0,3,36.175465279279024,16,66
1,3,0,0,0,2,3,0,5,36.17534649408447,14,40
3,0,0,1,0,0,0,1,1,36.175288703131976,6,200
2,1,0,0,0,5,0,1,3,36.17493140996933,12,66
1,10,0,0,0,0,0,0,8,36.174518234165326,19,25
3,1,0,0,0,2,0,0,12,36.17399489128324,18,16
1,3,0,0,0,3,0,1,6,36.17344361340669,14,33
1,2,0,0,0,2,1,0,15,36.17303897608259,21,13
1,6,0,1,0,3,0,0,4,36.17264713219277,15,50
3,1,0,0,0,3,2,0,3,36.17170482222352,12,66
1,2,0,0,0,2,0,1,9,36.16897991799112,15,22
1,5,0,1,0,1,1,0,4,36.16877489954951,13,50
2,3,0,0,0,4,1,0,6,36.168504139886856,16,33
3,0,0,0,0,1,0,0,16,36.16824677198156,20,12
3,0,0,0,0,2,1,0,10,36.168072533199485,16,20
0,0,0,0,0,4,1,2,1,36.16717473128593,8,200
2,0,0,0,0,5,1,1,1,36.166895819539,10,200
0,1,0,0,0,3,3,1,2,36.16617581693998,10,100
1,3,0,0,0,0,4,0,4,36.16502021846919,12,50
1,6,0,0,0,0,0,0,14,36.164862461528024,21,14
1,4,0,0,0,5,1,0,7,36.164702696919946,18,28
0,1,0,0,0,2,4,0,9,36.164583675423366,16,22
2,5,0,0,0,9,0,0,0,36.16453631724385,16,133
0,4,0,0,0,2,0,0,19,36.16426398519555,25,10
2,1,0,0,0,6,3,0,0,36.164239787539024,12,200
1,0,0,0,0,1,1,1,10,36.16411213138611,14,20
1,3,0,0,0,5,2,0,5,36.16324310937635,16,40
0,6,0,0,0,2,3,0,4,36.16314920245281,15,50
0,2,0,0,0,5,1,1,6,36.16295478237463,15,33
2,0,0,0,0,0,4,0,5,36.16292445237754,11,40
2,3,0,0,0,0,0,0,15,36.162711220595526,20,13
0,11,0,1,0,0,0,0,3,36.162350871495775,15,66
1,4,0,1,0,1,2,0,2,36.16222709480123,11,100
1,6,0,1,0,1,0,0,6,36.16163527312101,15,33
0,1,0,0,0,1,4,0,10,36.1615676122223,16,20
0,4,0,0,0,1,0,0,20,36.16128221994995,25,10
2,4,0,0,0,1,3,0,1,36.16118477215353,11,200
0,2,0,0,0,1,3,0,12,36.160745608493684,18,16
0,4,0,0,0,7,3,0,1,36.16070239480493,15,171
0,13,0,1,0,0,0,0,0,36.160684490985346,14,84
1,2,0,0,0,0,0,0,21,36.160507149252524,24,9
4,5,0,0,0,1,0,0,3,36.1604595898045,13,66
5,0,0,0,0,0,2,0,1,36.160163595979476,8,200
1,1,0,0,0,0,3,0,11,36.16010074460471,16,18
1,3,0,0,0,6,2,0,4,36.15983250366872,16,50
0,2,0,1,0,0,0,2,0,36.15952311223715,5,500
0,13,0,0,0,3,0,0,3,36.159405990336786,19,66
2,6,0,1,0,1,0,0,2,36.15930608157861,12,100
2,0,0,0,0,1,1,1,6,36.15914273505924,11,33
1,0,0,0,0,1,0,1,15,36.159112648435205,18,13
1,4,0,1,0,0,1,0,8,36.158581186316574,15,25
2,1,0,0,0,4,2,0,6,36.15776481776757,15,33
0,5,0,0,0,0,1,1,7,36.15764861035624,14,28
0,5,0,0,0,0,5,0,1,36.15718468654059,11,200
0,8,0,0,0,0,1,0,11,36.15707229540515,20,18
0,5,0,0,0,8,0,1,0,36.15622282999348,14,150
4,3,0,0,0,2,1,0,1,36.15604805672546,11,200
0,2,0,0,0,3,0,1,12,36.15601897957425,18,16
0,3,0,0,0,5,3,0,6,36.15582236031963,17,33
4,0,0,0,0,4,0,0,8,36.155724377916435,16,25
1,4,0,0,0,4,0,1,3,36.1555994892211,13,66
0,8,0,1,0,5,0,0,2,36.1553637395482,16,100
0,7,0,0,0,5,2,0,2,36.15524002794092,16,100
0,5,0,0,0,8,2,0,2,36.15450867350635,17,100
0,3,0,0,0,3,0,2,1,36.154430131076474,9,200
3,3,0,0,0,8,0,0,1,36.154322016287374,15,150
5,0,0,1,0,0,0,0,3,36.15391586064857,9,66
2,0,0,0,0,4,0,1,7,36.15383942430306,14,28
0,7,0,0,0,0,1,1,4,36.153713264357314,13,50
1,5,0,0,0,5,0,0,9,36.15251310870068,20,22
4,2,0,0,0,6,0,0,1,36.15246444902915,13,200
1,7,0,0,0,3,2,0,1,36.15216423585219,14,157
3,0,0,0,0,3,1,0,9,36.15208010648408,16,22
0,5,0,0,0,6,1,0,9,36.15173597119141,21,22
1,0,0,0,0,1,1,2,1,36.150936741164536,6,200
0,1,0,0,0,4,5,0,3,36.15067386836158,13,66
1,0,0,0,0,1,3,0,12,36.15063598869594,17,16
3,6,0,0,0,4,0,0,1,36.150562902958434,14,183
0,4,0,0,0,4,1,0,13,36.150323652340056,22,15
1,3,0,1,0,1,3,0,1,36.14972651175099,10,200
1,4,0,0,0,3,3,0,2,36.14949343602445,13,100
0,2,0,0,0,0,1,2,3,36.14928250609366,8,66
0,6,0,0,0,7,2,0,1,36.14913823310789,16,171
0,0,0,0,0,1,5,0,8,36.1486902225845,14,25
2,5,0,1,0,0,0,0,5,36.14862078774041,13,40
0,3,0,0,0,1,1,0,18,36.148392670389846,23,11
1,2,0,0,0,5,3,0,3,36.14806924704448,14,66
0,1,0,0,0,4,0,2,3,36.147712066893384,10,66
4,1,0,0,0,6,0,0,3,36.146643407511135,14,66
2,1,0,0,0,2,1,1,3,36.14662499153454,10,66
0,0,0,0,0,1,6,0,4,36.146556956034715,11,50
1,0,0,0,0,1,0,1,14,36.146533986257886,17,14
2,4,0,1,0,3,1,0,0,36.146481596944895,11,275
0,3,0,0,0,1,2,0,14,36.14629792820074,20,14
2,2,0,1,0,0,2,0,3,36.14622310579421,10,66
3,0,0,0,0,2,2,0,6,36.14509940448193,13,33
2,0,0,0,0,6,1,1,0,36.14496713653095,10,200
1,4,0,1,0,2,2,0,1,36.14451299671286,11,200
1,8,0,0,0,5,0,0,4,36.14352571491674,18,50
2,2,0,0,0,5,1,0,7,36.1433973515598,17,28
2,5,0,0,0,3,1,0,4,36.14329554221465,15,50
0,0,0,0,0,4,0,2,5,36.143265696627516,11,40
1,5,0,0,0,9,1,0,1,36.1429655434242,17,133
1,1,0,0,0,1,0,1,12,36.142572316081235,16,16
2,1,0,0,0,1,4,0,2,36.14244367224157,10,100
0,0,0,0,0,4,3,1,3,36.142305082941434,11,66
2,4,0,0,0,1,0,0,12,36.14225081050982,19,16
1,3,0,1,0,1,3,0,0,36.14194590241381,9,333
0,10,0,0,0,5,1,0,1,36.14177685764434,17,110
3,2,0,0,0,1,2,0,4,36.14172384777143,12,50
0,8,0,1,0,0,1,0,4,36.140945187505515,14,50
0,3,0,0,0,2,3,1,0,36.140156849114874,9,333
0,2,0,0,0,0,2,1,8,36.13933947748212,13,25
5,0,0,0,0,1,0,0,7,36.139172514660686,13,28
1,0,0,0,0,0,4,1,0,36.138628085451195,6,250
1,3,0,0,0,0,0,1,10,36.13845679203186,15,20
4,2,0,1,0,2,0,0,0,36.13798481423607,9,250
0,3,0,1,0,1,1,1,3,36.13794860128941,10,66
2,6,0,0,0,0,2,0,3,36.13758720972564,13,66
5,0,0,0,0,7,0,0,0,36.13756361490851,12,171
0,2,0,0,0,2,5,0,3,36.13682579290366,12,66
0,5,0,0,0,2,1,0,13,36.136598528534805,21,15
3,3,0,0,0,7,0,0,2,36.136533510738246,15,100
0,2,0,0,0,3,3,0,10,36.13617699959989,18,20
0,10,0,0,0,1,2,0,3,36.13611823715511,16,66
0,1,0,1,0,0,0,2,2,36.134743352633436,6,100
2,5,0,0,0,5,0,0,5,36.13400555657766,17,40
2,1,0,0,0,3,2,0,7,36.133609385457966,15,28
0,3,0,0,0,3,5,0,0,36.13314277811105,11,200
2,0,0,0,0,2,2,0,11,36.13297496612577,17,18
0,6,0,0,0,3,1,0,10,36.132934706168896,20,20
0,1,0,0,0,1,0,1,17,36.132012698039865,20,11
0,2,0,0,0,2,0,1,13,36.13139845504964,18,15
0,3,0,0,0,4,2,1,1,36.13131391657667,11,200
2,1,0,0,0,1,0,0,18,36.131310178685624,22,11
2,4,0,0,0,4,0,0,8,36.1296585240002,18,25
3,2,0,0,0,7,1,0,0,36.12894305055045,13,171
1,2,0,0,0,6,1,1,0,36.128437178053346,11,200
2,0,0,0,0,3,3,0,5,36.12829583408318,13,40
4,8,0,0,0,0,0,0,0,36.1275121701019,12,137
1,4,0,0,0,7,1,0,5,36.12720672840826,18,40
0,2,0,0,0,3,2,1,4,36.127171245522824,12,50
2,4,0,0,0,0,2,0,6,36.12712711928219,14,33
1,3,0,0,0,5,3,0,1,36.127040370265675,13,200
5,0,0,1,0,0,0,0,2,36.12680815722883,8,100
0,8,0,1,0,3,1,0,0,36.126554225658616,13,137
0,1,0,0,0,2,1,1,11,36.12625178813914,16,18
1,3,0,0,0,1,0,2,0,36.12622038180727,7,366
2,2,0,0,0,3,1,0,9,36.12533420030786,17,22
2,2,0,0,0,3,0,0,14,36.12498727789797,21,14
4,1,0,1,0,0,0,0,5,36.1245849251273,11,40
0,0,0,0,0,2,2,1,10,36.12455331375687,15,20
0,4,0,0,0,6,3,0,2,36.12417046739727,15,100
0,4,0,1,0,1,3,0,3,36.123390036777515,12,66
0,3,0,0,0,6,4,0,0,36.12328536775749,13,200
0,0,0,0,0,2,3,1,5,36.12322745092239,11,40
0,6,0,0,0,6,0,0,10,36.12299938742899,22,20
0,6,0,0,0,1,2,0,9,36.12284172049431,18,22
0,2,0,1,0,0,5,0,0,36.12259386762853,8,200
2,3,0,1,0,1,1,0,4,36.122559224566466,12,50
0,5,0,1,0,0,1,0,10,36.122240297785645,17,20
0,7,0,1,0,2,0,0,7,36.122208998071436,17,28
0,10,0,0,0,0,1,0,8,36.12189752876568,19,25
0,2,0,0,0,1,2,0,16,36.121782184215256,21,12
0,1,0,1,0,0,3,1,0,36.121541924522695,6,333
0,6,0,0,0,7,0,0,9,36.12142815810225,22,22
1,0,0,0,0,1,6,0,0,36.120792472177186,8,166
0,6,0,1,0,2,2,0,1,36.12078776683535,12,183
1,3,0,0,0,1,2,0,10,36.12057990266595,17,20
3,0,0,0,0,5,2,0,3,36.119983540753665,13,66
3,2,0,0,0,3,1,0,5,36.11974739513655,14,40
1,7,0,0,0,2,1,0,6,36.11963663583967,17,33
3,2,0,0,0,6,0,0,6,36.11932776788674,17,33
1,1,0,0,0,0,1,0,19,36.11932043757827,22,10
1,1,0,0,0,5,4,0,1,36.119167071526526,12,200
1,2,0,0,0,0,2,0,13,36.11905400268996,18,15
1,1,0,0,0,4,0,1,9,36.118903863310244,16,22
1,4,0,0,0,5,0,0,11,36.11885619027508,21,18
1,0,0,0,0,5,2,1,2,36.118764298281114,11,100
0,1,0,0,0,1,5,0,6,36.11859709827756,13,33
2,1,0,1,0,0,0,1,4,36.11838189139963,9,50
0,4,0,0,0,1,1,0,16,36.1183521312426,22,12
4,3,0,0,0,1,0,0,6,36.118147313804286,14,33
1,9,0,0,0,2,1,0,3,36.11790394870931,16,66
1,0,0,0,0,2,3,1,1,36.11710524445942,8,200
1,6,0,0,0,1,0,1,4,36.116369628475624,13,50
2,6,0,0,0,6,0,0,2,36.116251379290325,16,100
5,1,0,0,0,5,0,0,0,36.116008005052244,11,200
1,5,0,0,0,5,0,1,0,36.1153228465312,12,220
0,6,0,1,0,2,1,0,6,36.1148869500722,16,33
2,1,0,0,0,0,2,1,2,36.11488222996854,8,100
2,0,0,0,0,4,3,0,4,36.11426940890343,13,50
0,4,0,0,0,8,0,1,2,36.114138107178135,15,100
5,1,0,1,0,0,0,0,0,36.113827116024964,7,200
0,0,0,0,0,2,5,0,7,36.11325522944926,14,28
6,1,0,0,0,0,0,0,3,36.11304742478378,10,66
0,3,0,0,0,2,1,0,17,36.11292531967338,23,11
0,1,0,0,0,3,1,1,10,36.11270776372587,16,20
2,2,0,0,0,3,1,1,0,36.111759522794806,9,400
0,5,0,0,0,6,2,0,4,36.111515263524744,17,50
3,1,0,0,0,4,0,0,10,36.11118479381613,18,20
4,0,0,0,0,6,1,0,1,36.1109216547458,12,200
1,4,0,0,0,2,1,1,2,36.11084544680857,11,100
0,10,0,0,0,4,0,0,6,36.110787128920066,20,33
1,0,0,0,0,3,0,2,2,36.11064490597287,8,100
3,1,0,0,0,2,1,0,8,36.11027339287621,15,25
5,1,0,0,0,2,0,0,4,36.10986986346016,12,50
0,1,0,1,0,0,1,2,0,36.109845972430776,5,500
2,2,0,0,0,3,0,0,13,36.10904256882136,20,15
1,2,0,0,0,6,0,1,5,36.108945433243136,15,40
1,3,0,0,0,6,0,1,2,36.10873611855846,13,100
0,5,0,0,0,6,1,0,8,36.10849669593011,20,25
1,5,0,1,0,1,0,0,8,36.10762053653494,16,25
0,0,0,0,0,2,2,1,9,36.10747338851859,14,22
3,3,0,0,0,4,1,0,2,36.107265393212025,13,100
0,7,0,0,0,4,1,0,7,36.107078949679675,19,28
4,2,0,1,0,1,0,0,1,36.10700222294678,9,200
1,5,0,1,0,1,2,0,0,36.10698188516279,10,220
0,7,0,1,0,3,0,0,6,36.106442613044166,17,33
1,2,0,0,0,6,3,0,2,36.10617613600867,14,100
0,1,0,0,0,7,0,2,0,36.106166387701165,10,171
0,7,0,0,0,7,1,0,3,36.10603224093399,18,66
1,2,0,0,0,6,0,1,4,36.10586177583302,14,50
0,0,0,0,0,0,4,0,14,36.10556760641606,18,14
0,7,0,0,0,4,0,1,2,36.10545480185841,14,100
0,3,0,0,0,0,0,0,24,36.10519871259199,27,8
0,8,0,0,0,8,1,0,0,36.104916396131394,17,137
2,0,0,0,0,3,4,0,1,36.10382233135285,10,200
4,0,0,0,0,5,1,0,2,36.1037808687907,12,100
1,0,0,0,0,0,0,2,6,36.10372252823829,9,33
2,3,0,0,0,3,0,0,11,36.10357138541274,19,18
6,3,0,0,0,0,0,0,0,36.10356956192862,9,166
0,6,0,0,0,9,1,0,3,36.103435663170586,19,66
0,6,0,1,0,2,1,0,5,36.10263901819202,15,40
1,5,0,1,0,3,1,0,2,36.102532006542155,13,100
4,1,0,0,0,5,0,0,4,36.101624910596975,14,50
2,0,0,0,0,0,0,1,11,36.101465147987426,14,18
0,1,0,0,0,2,2,1,7,36.101297843298816,13,28
2,1,0,0,0,7,0,1,1,36.10019503526683,12,171
1,4,0,0,0,2,2,0,7,36.10003885236768,16,28
0,7,0,1,0,2,1,0,3,36.09966255545409,14,66
2,5,0,0,0,2,0,0,9,36.099411667903034,18,22
0,9,0,1,0,1,1,0,1,36.09898447689774,13,122
5,0,0,0,0,4,0,0,3,36.0986509809166,12,66
3,0,0,1,0,1,0,1,0,36.09802470221884,6,333
1,0,0,0,0,3,4,0,6,36.09781015034395,14,33
1,9,0,0,0,1,0,0,8,36.09771441682606,19,25
2,1,0,1,0,0,3,0,1,36.09759688201208,8,200
1,3,0,1,0,2,0,1,1,36.09755789216406,9,200
1,3,0,0,0,3,0,0,16,36.09744929525385,23,12
0,0,0,0,0,3,0,2,6,36.097304668454896,11,33
4,0,0,0,0,1,0,1,2,36.0971601427292,8,100
4,0,0,0,0,2,2,0,2,36.097020986257625,10,100
0,12,0,0,0,4,0,0,3,36.09698317251888,19,66
3,2,0,0,0,0,1,0,9,36.09647093820359,15,22
0,3,0,0,0,1,2,1,5,36.09632221581185,12,40
0,5,0,1,0,3,0,1,0,36.09621568403798,10,220
1,5,0,1,0,0,0,0,9,36.095885456384444,16,22
1,1,0,0,0,2,2,0,13,36.09548801679196,19,15
1,0,0,0,0,0,0,1,15,36.09477776039858,17,13
0,0,0,1,0,0,1,2,0,36.09428415844783,4,500
0,4,0,0,0,7,0,1,3,36.09416266327742,15,66
3,5,0,0,0,1,1,0,3,36.09405112512311,13,66
2,1,0,0,0,1,0,1,8,36.09402653331665,13,25
1,1,0,0,0,4,4,0,2,36.09333764110171,12,100
1,4,0,0,0,4,0,0,12,36.0930613735143,21,16
1,0,0,0,0,2,0,1,13,36.09249005143333,17,15
4,7,0,0,0,1,0,0,0,36.0923942396205,12,157
1,3,0,1,0,0,3,0,1,36.09238230993807,9,200
0,5,0,1,0,0,1,1,0,36.092215108684385,8,220
3,0,0,0,0,1,0,0,15,36.09209442759599,19,13
1,5,0,0,0,6,2,0,0,36.0919654755801,14,200
2,1,0,0,0,0,3,0,7,36.091724681874936,13,28
0,4,0,0,0,8,3,0,0,36.09062792508442,15,150
1,2,0,0,0,4,2,0,9,36.0905428077913,18,22
2,0,0,0,0,4,0,1,6,36.0904339175759,13,33
0,2,0,0,0,0,2,0,17,36.08968063788575,21,11
3,1,0,1,0,1,2,0,0,36.089295416934775,8,333
1,0,0,0,0,4,5,0,0,36.088633568633554,10,200
1,3,0,0,0,4,1,0,10,36.08834500583452,19,20
1,2,0,1,0,0,0,1,6,36.08829091850555,11,33
1,4,0,0,0,5,2,0,3,36.08794954392023,15,66
0,3,0,0,0,7,1,1,1,36.0873662272651,13,171
0,1,0,0,0,0,3,0,15,36.08721967998249,19,13
1,9,0,0,0,0,0,1,1,36.0870694963934,12,122
1,4,0,1,0,0,1,0,7,36.086144396852966,14,28
2,1,0,1,0,0,0,1,3,36.085808977407275,8,66
4,1,0,0,0,7,0,0,2,36.08561912258835,14,100
1,4,0,0,0,1,4,0,1,36.08558319019127,11,200
1,7,0,0,0,1,0,0,11,36.08544859048867,20,18
0,6,0,0,0,6,1,0,6,36.085437655228844,19,33
3,8,0,0,0,0,1,0,0,36.085295114077454,12,137
3,2,0,1,0,0,0,0,7,36.08479529432674,13,28
0,8,0,0,0,11,0,0,0,36.08464115296248,19,109
1,2,0,0,0,4,3,0,4,36.08456065156306,14,50
2,2,0,0,0,7,2,0,1,36.0843678034494,14,171
3,3,0,1,0,2,0,0,3,36.08427205944792,12,66
1,2,0,0,0,1,0,0,20,36.084167485722375,24,10
2,3,0,0,0,6,0,0,8,36.08399754186,19,25
2,0,0,0,0,4,1,1,2,36.08381055788291,10,100
0,3,0,0,0,6,0,1,7,36.0834327988075,17,28
0,0,0,0,0,5,0,2,4,36.08328056281362,11,50
0,1,0,0,0,5,2,1,4,36.08326441089437,13,50
0,1,0,0,0,1,3,0,14,36.08147722232796,19,14
0,3,0,0,0,0,5,0,4,36.08123761521418,12,50
0,6,0,0,0,0,1,0,14,36.08107426112696,21,14
0,4,0,0,0,6,2,0,6,36.08037384243866,18,33
5,0,0,1,0,1,0,0,1,36.07954063817246,8,200
2,8,0,0,0,3,0,0,3,36.07952072392468,16,66
3,0,0,0,0,1,1,0,11,36.07925143098307,16,18
0,0,0,0,0,0,5,0,9,36.078942769692304,14,22
4,0,0,0,0,0,3,0,1,36.07887566458402,8,200
0,3,0,0,0,0,1,0,19,36.07868171691297,23,10
0,3,0,0,0,2,4,0,5,36.07854077462324,14,40
0,6,0,0,0,2,0,0,15,36.07832885998717,23,13
0,7,0,0,0,3,3,0,1,36.07823812756457,14,157
2,2,0,0,0,4,3,0,0,36.077802021906116,11,300
0,2,0,0,0,1,4,0,8,36.07732210639802,15,25
1,6,0,0,0,10,0,0,1,36.07719273778447,18,120
0,5,0,0,0,1,0,0,18,36.07709167930312,24,11
2,1,0,0,0,3,1,0,11,36.076442781089405,18,18
3,3,0,0,0,2,2,0,1,36.07632221429445,11,200
1,3,0,0,0,5,1,0,9,36.07624949187316,19,22
1,6,0,0,0,0,3,0,3,36.07580665716264,13,66
1,4,0,1,0,0,2,0,3,36.07516670702775,11,66
0,9,0,1,0,3,0,0,2,36.07513319148677,15,100
2,4,0,0,0,8,0,0,4,36.07511716480584,18,50
0,3,0,0,0,3,1,1,6,36.074944940511806,14,33
2,1,0,0,0,5,2,0,5,36.074939420739945,15,40
0,7,0,1,0,5,1,0,0,36.07490857309096,14,157
0,2,0,0,0,7,2,1,0,36.07470928774144,12,171
0,2,0,0,0,4,0,1,11,36.073707753589,18,18
1,4,0,0,0,1,0,1,7,36.072915038268164,14,28
2,6,0,0,0,4,1,0,1,36.07243092826926,14,183
2,2,0,0,0,5,0,1,1,36.07139528087341,11,200
0,0,0,0,0,0,4,0,13,36.071240994379416,17,15
1,1,0,0,0,6,1,1,2,36.07116164150676,12,100
0,3,0,0,0,0,0,0,23,36.07094280959397,26,8
2,13,0,0,0,0,0,0,0,36.07048276822634,15,84
1,2,0,0,0,4,2,0,8,36.07009860775922,17,25
2,2,0,1,0,0,0,1,1,36.07002469447986,7,200
2,5,0,0,0,8,0,0,1,36.069864477741305,16,150
0,5,0,1,0,2,2,0,3,36.06944746011482,13,66
0,3,0,0,0,8,1,1,0,36.06942357200223,13,150
0,5,0,0,0,7,1,0,7,36.06873585466925,20,28
2,1,0,0,0,3,3,0,3,36.06871298636686,12,66
2,4,0,0,0,8,0,0,3,36.06857557133735,17,66
3,2,0,0,0,0,0,1,4,36.068208531651834,10,50
2,12,0,0,0,1,0,0,0,36.06815593996036,15,91
3,0,0,0,0,2,0,0,14,36.06755675915019,19,14
1,9,0,0,0,6,0,0,1,36.06719920340234,17,122
3,5,0,0,0,0,0,0,8,36.066293599845906,16,25
0,2,0,0,0,2,1,1,9,36.06604299116216,15,22
0,8,0,1,0,2,0,0,5,36.06520953623039,16,40
1,0,0,0,0,0,5,0,5,36.06504541710094,11,40
3,3,0,0,0,9,0,0,0,36.06497723557272,15,133
1,3,0,0,0,0,1,0,15,36.06482919191066,20,13
2,2,0,0,0,2,0,1,5,36.06455790659928,12,40
1,3,0,1,0,1,0,1,2,36.064486130659866,9,100
1,0,0,0,0,0,2,0,17,36.064407109262014,20,11
1,3,0,1,0,0,2,0,5,36.06285950197743,12,40
0,0,0,0,0,4,6,0,1,36.062750256042925,11,166
1,3,0,0,0,4,2,0,6,36.06240331159601,16,33
0,3,0,0,0,4,2,0,11,36.062391685186526,20,18
1,2,0,1,0,1,1,1,0,36.06237858957888,7,550
3,2,0,0,0,2,0,0,10,36.062221210327145,17,20
0,4,0,0,0,4,1,1,3,36.06211575847448,13,66
1,1,0,0,0,5,1,1,3,36.06173905389225,12,66
0,0,0,0,0,1,2,2,1,36.06158135615266,6,200
2,1,0,0,0,2,1,0,12,36.061224706608805,18,16
2,5,0,1,0,4,0,0,0,36.06049038634012,12,220
3,4,0,0,0,0,0,1,1,36.06043917424596,9,200
0,1,0,1,0,1,0,2,1,36.060403689290844,6,200
3,5,0,1,0,0,0,0,1,36.06015947756853,10,200
2,0,0,0,0,5,0,1,5,36.06003543189499,13,40
1,4,0,1,0,1,1,0,6,36.059922253064116,14,33
0,1,0,0,0,3,4,0,8,36.05977244927706,16,25
1,0,0,0,0,1,2,1,6,36.0596324595212,11,33
1,6,0,1,0,1,1,0,2,36.05957930504951,12,100
0,4,0,0,0,3,0,0,18,36.05942344639101,25,11
0,8,0,0,0,5,1,0,4,36.05900011231071,18,50
1,2,0,0,0,5,0,1,5,36.05886674125591,14,40
5,2,0,0,0,3,0,0,1,36.05832057389184,11,200
0,4,0,0,0,3,4,0,2,36.05790646357878,13,100
0,9,0,0,0,2,2,0,3,36.05789195827987,16,66
0,7,0,0,0,3,0,0,12,36.057714383086065,22,16
1,5,0,0,0,3,2,0,4,36.05733442590767,15,50
2,2,0,0,0,4,0,0,12,36.05672256858149,20,16
2,2,0,0,0,2,0,0,14,36.056293505222946,20,14
0,2,0,0,0,5,4,0,4,36.056200887794525,15,50
1,6,0,0,0,9,0,0,2,36.05599440081537,18,100
2,0,0,1,0,0,1,1,1,36.055985046055255,6,200
0,5,0,1,0,1,2,0,4,36.0559312050771,13,50
0,5,0,0,0,5,0,0,14,36.05583297595602,24,14
0,0,0,0,0,3,2,1,8,36.055682822023165,14,25
0,12,0,1,0,1,0,0,0,36.05545516837106,14,91
0,3,0,0,0,1,1,2,0,36.05517741174865,7,366
4,0,0,1,0,0,2,0,0,36.055037704217575,7,250
3,3,0,0,0,3,0,0,7,36.05475288998278,16,28
2,1,0,0,0,4,0,1,4,36.05469090775885,12,50
0,1,0,0,0,0,4,0,11,36.05457954180302,16,18
2,2,0,0,0,1,3,0,4,36.05436661350813,12,50
0,4,0,0,0,0,0,0,21,36.05433209469185,25,9
2,11,0,0,0,2,0,0,0,36.054288879864075,15,100
0,0,0,0,0,1,2,1,10,36.05424107518273,14,20
2,4,0,1,0,2,0,0,5,36.053754848207134,14,40
0,9,0,1,0,0,0,0,6,36.05354659309443,16,33
0,2,0,1,0,1,2,1,1,36.0530995474338,8,200
