,combinations,score
6259,"['bike', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.701887145500002
6260,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book']",30.7021311814
6261,"['ball', 'block', 'book', 'book', 'book', 'doll', 'horse']",30.703812418600002
6262,"['ball', 'bike', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.705111818600002
6263,"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'gloves']",30.7051221443
6264,"['ball', 'bike', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.7068669291
6265,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'horse']",30.7075403254
6266,"['ball', 'ball', 'ball', 'ball', 'book', 'train', 'train']",30.7075408681
6267,"['ball', 'ball', 'bike', 'gloves', 'gloves', 'gloves', 'horse']",30.7083306324
6268,"['ball', 'ball', 'ball', 'block', 'block', 'gloves']",30.7083312194
6269,"['book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",30.708358624000002
6270,"['ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",30.7087343499
6271,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'gloves']",30.7093287095
6272,"['book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",30.710184885100002
6273,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves']",30.7105787709
6274,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",30.7108697259
6275,"['block', 'block', 'book', 'horse']",30.7110390442
6276,"['ball', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'horse']",30.7126882823
6277,"['ball', 'block', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",30.7127031739
6278,"['bike', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.7136917282
6279,"['book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",30.7144170139
6280,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'train']",30.715561657800002
6281,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.7175436433
6282,"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'doll', 'gloves']",30.719374607600002
6283,"['ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",30.719777276
6284,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.719829584299998
6285,"['ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'train', 'train']",30.721229561399998
6286,"['book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.721842585799997
6287,"['book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",30.7243696515
6288,"['ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves']",30.724706683
6289,"['ball', 'ball', 'bike', 'book', 'gloves', 'horse']",30.725245090999998
6290,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'horse']",30.725468661599997
6291,"['ball', 'ball', 'ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",30.725881837
6292,"['ball', 'block', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves']",30.7261642004
6293,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'gloves']",30.7270225717
6294,"['gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train', 'train']",30.72821869
6295,"['bike', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",30.7282478844
6296,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves']",30.728915726500002
6297,"['book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",30.7292504152
6298,"['doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train']",30.730607643600003
6299,"['ball', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",30.730961893499998
6300,"['ball', 'ball', 'gloves', 'horse', 'horse', 'horse', 'train']",30.732477209899997
6301,"['book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",30.7332315454
6302,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'horse']",30.733859876599997
6303,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'horse']",30.734405191599997
6304,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves']",30.735416797
6305,"['ball', 'ball', 'gloves', 'horse', 'train', 'train']",30.7356326777
6306,"['ball', 'ball', 'bike', 'book', 'gloves', 'train']",30.736103813699998
6307,"['ball', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",30.7369026895
6308,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.7369153008
6309,"['ball', 'ball', 'block', 'book', 'doll', 'doll', 'gloves', 'gloves']",30.7370330633
6310,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'horse', 'horse']",30.737390645999998
6311,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.739334221500002
6312,"['ball', 'ball', 'bike', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.7402891868
6313,"['ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",30.7413919346
6314,"['ball', 'ball', 'ball', 'ball', 'ball', 'bike', 'book']",30.742699815199998
6315,"['block', 'block', 'book', 'book', 'gloves', 'gloves']",30.7441487942
6316,"['ball', 'ball', 'block', 'doll', 'horse', 'horse']",30.7441946875
6317,"['ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train']",30.7462454009
6318,"['block', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",30.7464363406
6319,"['ball', 'ball', 'bike', 'book', 'book', 'gloves', 'gloves', 'gloves']",30.7466152137
6320,"['ball', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.747827072399996
6321,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'gloves', 'gloves']",30.7479470628
6322,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves']",30.7485067108
6323,"['ball', 'ball', 'ball', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.749676211100002
6324,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves']",30.750000002800004
6325,"['ball', 'ball', 'ball', 'bike', 'train']",30.7521852916
6326,"['ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'horse', 'horse']",30.7523679149
6327,"['ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",30.7529138523
6328,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse']",30.753248799699996
6329,"['ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",30.7541650497
6330,"['ball', 'bike', 'doll', 'gloves', 'horse']",30.755059440700002
6331,"['book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'horse', 'horse']",30.7558292716
6332,"['ball', 'block', 'book', 'book', 'book', 'horse', 'horse']",30.756742162800002
6333,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'gloves', 'horse']",30.757019549000002
6334,"['book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",30.758523646700002
6335,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves']",30.7591058604
6336,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'train']",30.7615647114
6337,"['ball', 'bike', 'book', 'gloves', 'train']",30.761735909299997
6338,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",30.7624746454
6339,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'horse']",30.7629056567
6340,"['ball', 'ball', 'block', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.7642062969
6341,"['ball', 'bike', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",30.7644809042
6342,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'gloves', 'gloves']",30.766556812399998
6343,"['bike', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.7669240822
6344,"['ball', 'book', 'doll', 'doll', 'doll', 'gloves', 'horse', 'horse']",30.766951287199998
6345,"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'gloves', 'horse']",30.768544644400002
6346,"['book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",30.769672819
6347,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'horse']",30.7698186653
6348,"['ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse']",30.774561835900002
6349,"['book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",30.7750593872
6350,"['ball', 'ball', 'ball', 'ball', 'ball', 'bike', 'gloves', 'gloves']",30.7756937671
6351,"['book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.7771964758
6352,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'gloves', 'gloves']",30.777250864000003
6353,"['bike', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",30.7796215158
6354,"['ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",30.7798200758
6355,"['ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",30.7798745335
6356,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'horse', 'horse']",30.7799584419
6357,"['ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",30.7813839795
6358,"['bike', 'book', 'book', 'book', 'book', 'book', 'train']",30.7816508392
6359,"['ball', 'block', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'horse']",30.781930137
6360,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'horse']",30.7834135787
6361,"['book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",30.7845279275
6362,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",30.785765946599998
6363,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves']",30.7875835652
6364,"['book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.788154085100004
6365,"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'doll', 'gloves', 'gloves', 'gloves']",30.788164851799998
6366,"['book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",30.7882706569
6367,"['ball', 'ball', 'block', 'book', 'doll', 'gloves', 'gloves', 'horse']",30.7886544461
6368,"['ball', 'ball', 'block', 'horse', 'horse', 'horse']",30.7888708885
6369,"['ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",30.7893432657
6370,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'horse']",30.790383321500002
6371,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'horse', 'horse', 'horse']",30.7916208654
6372,"['ball', 'bike', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",30.792510397199997
6373,"['ball', 'bike', 'book', 'doll', 'gloves', 'gloves', 'gloves']",30.792764402399996
6374,"['ball', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",30.7942918774
6375,"['book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",30.795125029
6376,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",30.795852814899998
6377,"['bike', 'book', 'book', 'train']",30.797533846999997
6378,"['gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'train']",30.7986476562
6379,"['book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train']",30.7989031316
6380,"['ball', 'block', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves']",30.7990889417
6381,"['bike', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",30.7991955944
6382,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",30.799212027800003
6383,"['block', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",30.8019218166
6384,"['ball', 'ball', 'ball', 'book', 'book', 'doll', 'horse', 'horse', 'horse']",30.8026439158
6385,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'gloves', 'horse', 'horse']",30.8033706173
6386,"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves']",30.8046528002
6387,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",30.806097049499996
6388,"['ball', 'ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",30.8071540984
6389,"['book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'train']",30.8079341404
6390,"['ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",30.809396523
6391,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'horse', 'horse']",30.8096787781
6392,"['book', 'book', 'book', 'book', 'doll', 'gloves', 'horse', 'horse', 'horse']",30.812345481599998
6393,"['ball', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.813379354400002
6394,"['ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",30.8137699162
6395,"['ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",30.8138972872
6396,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'horse', 'horse']",30.8143064767
6397,"['bike', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",30.8152101198
6398,"['ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.8195437143
6399,"['bike', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.8197548965
6400,"['ball', 'book', 'doll', 'doll', 'gloves', 'horse', 'horse', 'horse']",30.8197784437
6401,"['ball', 'bike', 'book', 'book', 'doll', 'gloves']",30.820241875100002
6402,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",30.8208135881
6403,"['ball', 'ball', 'block', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",30.821413446599998
6404,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'train']",30.8215488239
6405,"['ball', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.8216121453
6406,"['ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'horse']",30.822660100300002
6407,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves']",30.8253167347
6408,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.8255256719
6409,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'horse']",30.8256121574
6410,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.825667122
6411,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.8263188702
6412,"['ball', 'block', 'block', 'gloves', 'gloves', 'gloves', 'gloves']",30.826836283200002
6413,"['block', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.828386460300003
6414,"['book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",30.828429181199997
6415,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'horse', 'horse']",30.831798956999997
6416,"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'gloves', 'gloves', 'gloves', 'horse']",30.832387126100002
6417,"['ball', 'book', 'doll', 'doll', 'doll', 'gloves', 'train']",30.8343547678
6418,"['ball', 'ball', 'bike', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.8356643334
6419,"['ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.8361174856
6420,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse', 'horse']",30.836844742800004
6421,"['book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",30.8378185123
6422,"['bike', 'book', 'doll', 'doll', 'gloves']",30.8379973565
6423,"['ball', 'ball', 'block', 'book', 'gloves', 'gloves', 'horse', 'horse']",30.838526869899997
6424,"['ball', 'ball', 'ball', 'ball', 'bike', 'doll']",30.839125182800004
6425,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",30.8413082989
